Col,Row,Inclusion,Excluded?,Included?,# Inclusions,Section number
19,12,-1,0,0,0,
19,13,-1,0,0,0,
19,14,-1,0,0,0,
19,15,-1,0,0,0,
19,16,-1,0,0,0,
19,17,-1,0,0,0,
19,18,-1,0,0,0,
19,19,-1,0,0,0,
19,20,-1,0,0,0,
19,21,-1,0,0,0,
19,22,-1,0,0,0,
19,23,-1,0,0,0,
19,24,-1,0,0,0,
19,25,-1,0,0,0,
19,26,-1,0,0,0,
19,27,-1,0,0,0,
19,28,-1,0,0,0,
19,29,-1,0,0,0,
19,30,-1,0,0,0,
19,31,-1,0,0,0,
19,32,-1,0,0,0,
19,33,-1,0,0,0,
19,34,-1,0,0,0,
19,35,-1,0,0,0,
19,36,-1,0,0,0,
19,37,-1,0,0,0,
19,38,-1,0,0,0,
19,39,-1,0,0,0,
19,40,-1,0,0,0,
19,41,-1,0,0,0,
19,42,-1,0,0,0,
19,43,-1,0,0,0,
19,44,-1,0,0,0,
19,45,-1,0,0,0,
19,46,-1,0,0,0,
19,47,-1,0,0,0,
19,48,-1,0,0,0,
19,49,-1,0,0,0,
19,50,-1,0,0,0,
19,51,-1,0,0,0,
19,52,-1,0,0,0,
19,53,-1,0,0,0,
19,54,-1,0,0,0,
19,55,-1,0,0,0,
19,56,-1,0,0,0,
19,57,-1,0,0,0,
19,58,-1,0,0,0,
19,59,-1,0,0,0,
19,60,-1,0,0,0,
19,61,-1,0,0,0,
19,62,-1,0,0,0,
19,63,-1,0,0,0,
19,64,-1,0,0,0,
19,65,-1,0,0,0,
19,66,-1,0,0,0,
19,67,-1,0,0,0,
19,68,1,0,1,1,5801
19,69,1,0,1,1,5801
19,70,1,0,1,1,5801
19,71,1,0,1,1,5801
19,72,1,0,1,1,5801
19,73,1,0,1,1,5801
19,74,1,0,1,1,5801
19,75,1,0,1,1,5801
19,76,1,0,1,1,5801
19,77,1,0,1,1,5801
19,78,1,0,1,1,5801
19,79,1,0,1,1,5801
19,80,1,0,1,1,5801
19,81,1,0,1,1,5801
19,82,1,0,1,1,5801
19,83,1,0,1,1,5801
19,84,1,0,1,1,5801
19,85,1,0,1,1,5801
19,86,1,0,1,1,5801
19,87,1,0,1,1,5801
19,88,1,0,1,1,5801
19,89,1,0,1,1,5801
19,90,1,0,1,1,5801
19,91,1,0,1,1,5801
19,92,1,0,1,1,5801
19,93,1,0,1,1,5801
19,94,1,0,1,1,5801
19,95,1,0,1,1,5801
19,96,1,0,1,1,5801
19,97,1,0,1,1,5801
19,98,1,0,1,1,5801
19,99,1,0,1,1,5801
19,100,1,0,1,1,5801
19,101,1,0,1,1,5801
19,102,1,0,1,1,5801
19,103,1,0,1,1,5801
19,104,-1,0,0,0,
19,105,-1,0,0,0,
19,106,-1,0,0,0,
19,107,-1,0,0,0,
19,108,-1,0,0,0,
19,109,-1,0,0,0,
19,110,-1,0,0,0,
19,111,-1,0,0,0,
19,112,-1,0,0,0,
19,113,-1,0,0,0,
19,114,-1,0,0,0,
19,115,-1,0,0,0,
19,116,-1,0,0,0,
19,117,-1,0,0,0,
19,118,-1,0,0,0,
19,119,-1,0,0,0,
19,120,-1,0,0,0,
19,121,-1,0,0,0,
19,122,-1,0,0,0,
19,123,-1,0,0,0,
19,124,-1,0,0,0,
19,125,-1,0,0,0,
19,126,-1,0,0,0,
19,127,-1,0,0,0,
19,128,-1,0,0,0,
19,129,-1,0,0,0,
19,130,-1,0,0,0,
19,131,-1,0,0,0,
19,132,-1,0,0,0,
19,133,-1,0,0,0,
19,134,-1,0,0,0,
19,135,-1,0,0,0,
19,136,-1,0,0,0,
19,137,-1,0,0,0,
19,138,-1,0,0,0,
19,139,-1,0,0,0,
19,140,-1,0,0,0,
19,141,-1,0,0,0,
19,142,-1,0,0,0,
19,143,-1,0,0,0,
19,144,-1,0,0,0,
19,145,-1,0,0,0,
19,146,-1,0,0,0,
19,147,-1,0,0,0,
19,148,-1,0,0,0,
19,149,-1,0,0,0,
19,150,-1,0,0,0,
19,151,-1,0,0,0,
20,0,-1,0,0,0,
20,1,-1,0,0,0,
20,2,-1,0,0,0,
20,3,-1,0,0,0,
20,4,-1,0,0,0,
20,5,-1,0,0,0,
20,6,-1,0,0,0,
20,7,-1,0,0,0,
20,8,-1,0,0,0,
20,9,-1,0,0,0,
20,10,-1,0,0,0,
20,11,-1,0,0,0,
20,12,-1,0,0,0,
20,13,-1,0,0,0,
20,14,-1,0,0,0,
20,15,-1,0,0,0,
20,16,-1,0,0,0,
20,17,-1,0,0,0,
20,18,-1,0,0,0,
20,19,-1,0,0,0,
20,20,-1,0,0,0,
20,21,-1,0,0,0,
20,22,-1,0,0,0,
20,23,-1,0,0,0,
20,24,-1,0,0,0,
20,25,-1,0,0,0,
20,26,-1,0,0,0,
20,27,-1,0,0,0,
20,28,-1,0,0,0,
20,29,-1,0,0,0,
20,30,-1,0,0,0,
20,31,-1,0,0,0,
20,32,-1,0,0,0,
20,33,-1,0,0,0,
20,34,-1,0,0,0,
20,35,-1,0,0,0,
20,36,-1,0,0,0,
20,37,-1,0,0,0,
20,38,-1,0,0,0,
20,39,-1,0,0,0,
20,40,-1,0,0,0,
20,41,-1,0,0,0,
20,42,-1,0,0,0,
20,43,-1,0,0,0,
20,44,-1,0,0,0,
20,45,-1,0,0,0,
20,46,-1,0,0,0,
20,47,-1,0,0,0,
20,48,-1,0,0,0,
20,49,-1,0,0,0,
20,50,-1,0,0,0,
20,51,-1,0,0,0,
20,52,-1,0,0,0,
20,53,-1,0,0,0,
20,54,-1,0,0,0,
20,55,-1,0,0,0,
20,56,-1,0,0,0,
20,57,-1,0,0,0,
20,58,-1,0,0,0,
20,59,-1,0,0,0,
20,60,-1,0,0,0,
20,61,-1,0,0,0,
20,62,-1,0,0,0,
20,63,-1,0,0,0,
20,64,-1,0,0,0,
20,65,1,0,1,1,5801
20,66,-1,0,0,0,
20,67,1,0,1,1,5801
20,68,1,0,1,1,5801
20,69,1,0,1,1,5801
20,70,1,0,1,1,5801
20,71,1,0,1,1,5801
20,72,1,0,1,1,5801
20,73,1,0,1,1,5801
20,74,1,0,1,1,5801
20,75,1,0,1,1,5801
20,76,1,0,1,1,5801
20,77,1,0,1,1,5801
20,78,1,0,1,1,5801
20,79,1,0,1,1,5801
20,80,1,0,1,1,5801
20,81,1,0,1,1,5801
20,82,1,0,1,1,5801
20,83,1,0,1,1,5801
20,84,1,0,1,1,5801
20,85,1,0,1,1,5801
20,86,1,0,1,1,5801
20,87,1,0,1,1,5801
20,88,1,0,1,1,5801
20,89,1,0,1,1,5801
20,90,1,0,1,1,5801
20,91,1,0,1,1,5801
20,92,1,0,1,1,5801
20,93,1,0,1,1,5801
20,94,1,0,1,1,5801
20,95,1,0,1,1,5801
20,96,1,0,1,1,5801
20,97,1,0,1,1,5801
20,98,1,0,1,1,5801
20,99,1,0,1,1,5801
20,100,-1,0,0,0,
20,101,-1,0,0,0,
20,102,-1,0,0,0,
20,103,-1,0,0,0,
20,104,-1,0,0,0,
20,105,-1,0,0,0,
20,106,-1,0,0,0,
20,107,-1,0,0,0,
20,108,-1,0,0,0,
20,109,-1,0,0,0,
20,110,-1,0,0,0,
20,111,-1,0,0,0,
20,112,-1,0,0,0,
20,113,-1,0,0,0,
20,114,-1,0,0,0,
20,115,-1,0,0,0,
20,116,-1,0,0,0,
20,117,-1,0,0,0,
20,118,-1,0,0,0,
20,119,-1,0,0,0,
20,120,-1,0,0,0,
20,121,-1,0,0,0,
20,122,-1,0,0,0,
20,123,-1,0,0,0,
20,124,-1,0,0,0,
20,125,-1,0,0,0,
20,126,-1,0,0,0,
20,127,-1,0,0,0,
20,128,-1,0,0,0,
20,129,-1,0,0,0,
20,130,-1,0,0,0,
20,131,-1,0,0,0,
20,132,-1,0,0,0,
20,133,-1,0,0,0,
20,134,-1,0,0,0,
20,135,-1,0,0,0,
20,136,-1,0,0,0,
20,137,-1,0,0,0,
20,138,-1,0,0,0,
20,139,-1,0,0,0,
20,140,-1,0,0,0,
20,141,-1,0,0,0,
20,142,-1,0,0,0,
20,143,-1,0,0,0,
20,144,-1,0,0,0,
20,145,-1,0,0,0,
20,146,-1,0,0,0,
20,147,-1,0,0,0,
20,148,-1,0,0,0,
20,149,-1,0,0,0,
20,150,-1,0,0,0,
20,151,-1,0,0,0,
21,0,-1,0,0,0,
21,1,-1,0,0,0,
21,2,-1,0,0,0,
21,3,-1,0,0,0,
21,4,-1,0,0,0,
21,5,-1,0,0,0,
21,6,-1,0,0,0,
21,7,-1,0,0,0,
21,8,-1,0,0,0,
21,9,-1,0,0,0,
21,10,-1,0,0,0,
21,11,-1,0,0,0,
21,12,-1,0,0,0,
21,13,-1,0,0,0,
21,14,-1,0,0,0,
21,15,-1,0,0,0,
21,16,-1,0,0,0,
21,17,-1,0,0,0,
21,18,-1,0,0,0,
21,19,-1,0,0,0,
21,20,-1,0,0,0,
21,21,-1,0,0,0,
21,22,-1,0,0,0,
21,23,-1,0,0,0,
21,24,-1,0,0,0,
21,25,-1,0,0,0,
21,26,-1,0,0,0,
21,27,-1,0,0,0,
21,28,-1,0,0,0,
21,29,-1,0,0,0,
21,30,-1,0,0,0,
21,31,-1,0,0,0,
21,32,-1,0,0,0,
21,33,-1,0,0,0,
21,34,-1,0,0,0,
21,35,-1,0,0,0,
21,36,-1,0,0,0,
21,37,-1,0,0,0,
21,38,-1,0,0,0,
21,39,-1,0,0,0,
21,40,-1,0,0,0,
21,41,-1,0,0,0,
21,42,-1,0,0,0,
21,43,-1,0,0,0,
21,44,-1,0,0,0,
21,45,-1,0,0,0,
21,46,-1,0,0,0,
21,47,-1,0,0,0,
21,48,-1,0,0,0,
21,49,-1,0,0,0,
21,50,-1,0,0,0,
21,51,-1,0,0,0,
21,52,-1,0,0,0,
21,53,-1,0,0,0,
21,54,-1,0,0,0,
21,55,-1,0,0,0,
21,56,-1,0,0,0,
21,57,-1,0,0,0,
21,58,-1,0,0,0,
21,59,-1,0,0,0,
21,60,-1,0,0,0,
21,61,-1,0,0,0,
21,62,-1,0,0,0,
21,63,-1,0,0,0,
21,64,-1,0,0,0,
21,65,1,0,1,1,5801
21,66,-1,0,0,0,
21,67,1,0,1,1,5801
21,68,1,0,1,1,5801
21,69,1,0,1,1,5801
21,70,1,0,1,1,5801
21,71,1,0,1,1,5801
21,72,1,0,1,1,5801
21,73,1,0,1,1,5801
21,74,1,0,1,1,5801
21,75,1,0,1,1,5801
21,76,1,0,1,1,5801
21,77,1,0,1,1,5801
21,78,1,0,1,1,5801
21,79,1,0,1,1,5801
21,80,1,0,1,1,5801
21,81,1,0,1,1,5801
21,82,1,0,1,1,5801
21,83,1,0,1,1,5801
21,84,1,0,1,1,5801
21,85,1,0,1,1,5801
21,86,1,0,1,1,5801
21,87,1,0,1,1,5801
21,88,1,0,1,1,5801
21,89,1,0,1,1,5801
21,90,1,0,1,1,5801
21,91,1,0,1,1,5801
21,92,1,0,1,1,5801
21,93,1,0,1,1,5801
21,94,1,0,1,1,5801
21,95,1,0,1,1,5801
21,96,1,0,1,1,5801
21,97,-1,0,0,0,
21,98,1,0,1,1,5801
21,99,-1,0,0,0,
21,100,-1,0,0,0,
21,101,-1,0,0,0,
21,102,-1,0,0,0,
21,103,-1,0,0,0,
21,104,-1,0,0,0,
21,105,-1,0,0,0,
21,106,-1,0,0,0,
21,107,-1,0,0,0,
21,108,-1,0,0,0,
21,109,-1,0,0,0,
21,110,-1,0,0,0,
21,111,-1,0,0,0,
21,112,-1,0,0,0,
21,113,-1,0,0,0,
21,114,-1,0,0,0,
21,115,-1,0,0,0,
21,116,-1,0,0,0,
21,117,-1,0,0,0,
21,118,-1,0,0,0,
21,119,-1,0,0,0,
21,120,-1,0,0,0,
21,121,-1,0,0,0,
21,122,-1,0,0,0,
21,123,-1,0,0,0,
21,124,-1,0,0,0,
21,125,-1,0,0,0,
21,126,-1,0,0,0,
21,127,-1,0,0,0,
21,128,-1,0,0,0,
21,129,-1,0,0,0,
21,130,-1,0,0,0,
21,131,-1,0,0,0,
21,132,-1,0,0,0,
21,133,-1,0,0,0,
21,134,-1,0,0,0,
21,135,-1,0,0,0,
21,136,-1,0,0,0,
21,137,-1,0,0,0,
21,138,-1,0,0,0,
21,139,-1,0,0,0,
21,140,-1,0,0,0,
21,141,-1,0,0,0,
21,142,-1,0,0,0,
21,143,-1,0,0,0,
21,144,-1,0,0,0,
21,145,-1,0,0,0,
21,146,-1,0,0,0,
21,147,-1,0,0,0,
21,148,-1,0,0,0,
21,149,-1,0,0,0,
21,150,-1,0,0,0,
21,151,-1,0,0,0,
22,0,-1,0,0,0,
22,1,-1,0,0,0,
22,2,-1,0,0,0,
22,3,-1,0,0,0,
22,4,-1,0,0,0,
22,5,-1,0,0,0,
22,6,-1,0,0,0,
22,7,-1,0,0,0,
22,8,-1,0,0,0,
22,9,-1,0,0,0,
22,10,-1,0,0,0,
22,11,-1,0,0,0,
22,12,-1,0,0,0,
22,13,-1,0,0,0,
22,14,-1,0,0,0,
22,15,-1,0,0,0,
22,16,-1,0,0,0,
22,17,-1,0,0,0,
22,18,-1,0,0,0,
22,19,-1,0,0,0,
22,20,-1,0,0,0,
22,21,-1,0,0,0,
22,22,-1,0,0,0,
22,23,-1,0,0,0,
22,24,-1,0,0,0,
22,25,-1,0,0,0,
22,26,-1,0,0,0,
22,27,-1,0,0,0,
22,28,-1,0,0,0,
22,29,-1,0,0,0,
22,30,-1,0,0,0,
22,31,-1,0,0,0,
22,32,-1,0,0,0,
22,33,-1,0,0,0,
22,34,-1,0,0,0,
22,35,-1,0,0,0,
22,36,-1,0,0,0,
22,37,-1,0,0,0,
22,38,-1,0,0,0,
22,39,-1,0,0,0,
22,40,-1,0,0,0,
22,41,-1,0,0,0,
22,42,-1,0,0,0,
22,43,-1,0,0,0,
22,44,-1,0,0,0,
22,45,-1,0,0,0,
22,46,-1,0,0,0,
22,47,-1,0,0,0,
22,48,-1,0,0,0,
22,49,-1,0,0,0,
22,50,-1,0,0,0,
22,51,-1,0,0,0,
22,52,-1,0,0,0,
22,53,-1,0,0,0,
22,54,-1,0,0,0,
22,55,-1,0,0,0,
22,56,-1,0,0,0,
22,57,-1,0,0,0,
22,58,-1,0,0,0,
22,59,-1,0,0,0,
22,60,-1,0,0,0,
22,61,-1,0,0,0,
22,62,-1,0,0,0,
22,63,-1,0,0,0,
22,64,-1,0,0,0,
22,65,1,0,1,1,5801
22,66,-1,0,0,0,
22,67,1,0,1,1,5801
22,68,1,0,1,1,5801
22,69,1,0,1,1,5801
22,70,1,0,1,1,5801
22,71,1,0,1,1,5801
22,72,1,0,1,1,5801
22,73,1,0,1,1,5801
22,74,1,0,1,1,5801
22,75,1,0,1,1,5801
22,76,1,0,1,1,5801
22,77,1,0,1,1,5801
22,78,1,0,1,1,5801
22,79,1,0,1,1,5801
22,80,1,0,1,1,5801
22,81,1,0,1,1,5801
22,82,1,0,1,1,5801
22,83,1,0,1,1,5801
22,84,1,0,1,1,5801
22,85,1,0,1,1,5801
22,86,1,0,1,1,5801
22,87,1,0,1,1,5801
22,88,1,0,1,1,5801
22,89,1,0,1,1,5801
22,90,1,0,1,1,5801
22,91,1,0,1,1,5801
22,92,1,0,1,1,5801
22,93,1,0,1,1,5801
22,94,1,0,1,1,5801
22,95,1,0,1,1,5801
22,96,1,0,1,1,5801
22,97,1,0,1,1,5801
22,98,1,0,1,1,5801
22,99,1,0,1,1,5801
22,100,-1,0,0,0,
22,101,-1,0,0,0,
22,102,-1,0,0,0,
22,103,-1,0,0,0,
22,104,-1,0,0,0,
22,105,-1,0,0,0,
22,106,-1,0,0,0,
22,107,-1,0,0,0,
22,108,-1,0,0,0,
22,109,-1,0,0,0,
22,110,-1,0,0,0,
22,111,-1,0,0,0,
22,112,-1,0,0,0,
22,113,-1,0,0,0,
22,114,-1,0,0,0,
22,115,-1,0,0,0,
22,116,-1,0,0,0,
22,117,-1,0,0,0,
22,118,-1,0,0,0,
22,119,-1,0,0,0,
22,120,-1,0,0,0,
22,121,-1,0,0,0,
22,122,-1,0,0,0,
22,123,-1,0,0,0,
22,124,-1,0,0,0,
22,125,-1,0,0,0,
22,126,-1,0,0,0,
22,127,-1,0,0,0,
22,128,-1,0,0,0,
22,129,-1,0,0,0,
22,130,-1,0,0,0,
22,131,-1,0,0,0,
22,132,-1,0,0,0,
22,133,-1,0,0,0,
22,134,-1,0,0,0,
22,135,-1,0,0,0,
22,136,-1,0,0,0,
22,137,-1,0,0,0,
22,138,-1,0,0,0,
22,139,-1,0,0,0,
22,140,-1,0,0,0,
22,141,-1,0,0,0,
22,142,-1,0,0,0,
22,143,-1,0,0,0,
22,144,-1,0,0,0,
22,145,-1,0,0,0,
22,146,-1,0,0,0,
22,147,-1,0,0,0,
22,148,-1,0,0,0,
22,149,-1,0,0,0,
22,150,-1,0,0,0,
22,151,-1,0,0,0,
23,0,-1,0,0,0,
23,1,-1,0,0,0,
23,2,-1,0,0,0,
23,3,-1,0,0,0,
23,4,-1,0,0,0,
23,5,-1,0,0,0,
23,6,-1,0,0,0,
23,7,-1,0,0,0,
23,8,-1,0,0,0,
23,9,-1,0,0,0,
23,10,-1,0,0,0,
23,11,-1,0,0,0,
23,12,-1,0,0,0,
23,13,-1,0,0,0,
23,14,-1,0,0,0,
23,15,-1,0,0,0,
23,16,-1,0,0,0,
23,17,-1,0,0,0,
23,18,-1,0,0,0,
23,19,-1,0,0,0,
23,20,-1,0,0,0,
23,21,-1,0,0,0,
23,22,-1,0,0,0,
23,23,-1,0,0,0,
23,24,-1,0,0,0,
23,25,-1,0,0,0,
23,26,-1,0,0,0,
23,27,-1,0,0,0,
23,28,-1,0,0,0,
23,29,-1,0,0,0,
23,30,-1,0,0,0,
23,31,-1,0,0,0,
23,32,-1,0,0,0,
23,33,-1,0,0,0,
23,34,-1,0,0,0,
23,35,-1,0,0,0,
23,36,-1,0,0,0,
23,37,-1,0,0,0,
23,38,-1,0,0,0,
23,39,-1,0,0,0,
23,40,-1,0,0,0,
23,41,-1,0,0,0,
23,42,-1,0,0,0,
23,43,-1,0,0,0,
23,44,-1,0,0,0,
23,45,-1,0,0,0,
23,46,-1,0,0,0,
23,47,-1,0,0,0,
23,48,-1,0,0,0,
23,49,-1,0,0,0,
23,50,-1,0,0,0,
23,51,-1,0,0,0,
23,52,-1,0,0,0,
23,53,-1,0,0,0,
23,54,-1,0,0,0,
23,55,-1,0,0,0,
23,56,-1,0,0,0,
23,57,-1,0,0,0,
23,58,-1,0,0,0,
23,59,-1,0,0,0,
23,60,-1,0,0,0,
23,61,-1,0,0,0,
23,62,-1,0,0,0,
23,63,-1,0,0,0,
23,64,-1,0,0,0,
23,65,1,0,1,1,5801
23,66,-1,0,0,0,
23,67,1,0,1,1,5801
23,68,1,0,1,1,5801
23,69,1,0,1,1,5801
23,70,1,0,1,1,5801
23,71,1,0,1,1,5801
23,72,1,0,1,1,5801
23,73,1,0,1,1,5801
23,74,1,0,1,1,5801
23,75,1,0,1,1,5801
23,76,1,0,1,1,5801
23,77,1,0,1,1,5801
23,78,1,0,1,1,5801
23,79,1,0,1,1,5801
23,80,1,0,1,1,5801
23,81,1,0,1,1,5801
23,82,1,0,1,1,5801
23,83,1,0,1,1,5801
23,84,1,0,1,1,5801
23,85,1,0,1,1,5801
23,86,1,0,1,1,5801
23,87,1,0,1,1,5801
23,88,1,0,1,1,5801
23,89,1,0,1,1,5801
23,90,1,0,1,1,5801
23,91,1,0,1,1,5801
23,92,1,0,1,1,5801
23,93,1,0,1,1,5801
23,94,1,0,1,1,5801
23,95,1,0,1,1,5801
23,96,1,0,1,1,5801
23,97,-1,0,0,0,
23,98,1,0,1,1,5801
23,99,-1,0,0,0,
23,100,-1,0,0,0,
23,101,-1,0,0,0,
23,102,-1,0,0,0,
23,103,-1,0,0,0,
23,104,-1,0,0,0,
23,105,-1,0,0,0,
23,106,-1,0,0,0,
23,107,-1,0,0,0,
23,108,-1,0,0,0,
23,109,-1,0,0,0,
23,110,-1,0,0,0,
23,111,-1,0,0,0,
23,112,-1,0,0,0,
23,113,-1,0,0,0,
23,114,-1,0,0,0,
23,115,-1,0,0,0,
23,116,-1,0,0,0,
23,117,-1,0,0,0,
23,118,-1,0,0,0,
23,119,-1,0,0,0,
23,120,-1,0,0,0,
23,121,-1,0,0,0,
23,122,-1,0,0,0,
23,123,-1,0,0,0,
23,124,-1,0,0,0,
23,125,-1,0,0,0,
23,126,-1,0,0,0,
23,127,-1,0,0,0,
23,128,-1,0,0,0,
23,129,-1,0,0,0,
23,130,-1,0,0,0,
23,131,-1,0,0,0,
23,132,-1,0,0,0,
23,133,-1,0,0,0,
23,134,-1,0,0,0,
23,135,-1,0,0,0,
23,136,-1,0,0,0,
23,137,-1,0,0,0,
23,138,-1,0,0,0,
23,139,-1,0,0,0,
23,140,-1,0,0,0,
23,141,-1,0,0,0,
23,142,-1,0,0,0,
23,143,-1,0,0,0,
23,144,-1,0,0,0,
23,145,-1,0,0,0,
23,146,-1,0,0,0,
23,147,-1,0,0,0,
23,148,-1,0,0,0,
23,149,-1,0,0,0,
23,150,-1,0,0,0,
23,151,-1,0,0,0,
24,0,-1,0,0,0,
24,1,-1,0,0,0,
24,2,-1,0,0,0,
24,3,-1,0,0,0,
24,4,-1,0,0,0,
24,5,-1,0,0,0,
24,6,-1,0,0,0,
24,7,-1,0,0,0,
24,8,-1,0,0,0,
24,9,-1,0,0,0,
24,10,-1,0,0,0,
24,11,-1,0,0,0,
24,12,-1,0,0,0,
24,13,-1,0,0,0,
24,14,-1,0,0,0,
24,15,-1,0,0,0,
24,16,-1,0,0,0,
24,17,-1,0,0,0,
24,18,-1,0,0,0,
24,19,-1,0,0,0,
24,20,-1,0,0,0,
24,21,-1,0,0,0,
24,22,-1,0,0,0,
24,23,-1,0,0,0,
24,24,-1,0,0,0,
24,25,-1,0,0,0,
24,26,-1,0,0,0,
24,27,-1,0,0,0,
24,28,-1,0,0,0,
24,29,-1,0,0,0,
24,30,-1,0,0,0,
24,31,-1,0,0,0,
24,32,-1,0,0,0,
24,33,-1,0,0,0,
24,34,-1,0,0,0,
24,35,-1,0,0,0,
24,36,-1,0,0,0,
24,37,-1,0,0,0,
24,38,-1,0,0,0,
24,39,-1,0,0,0,
24,40,-1,0,0,0,
24,41,-1,0,0,0,
24,42,-1,0,0,0,
24,43,-1,0,0,0,
24,44,-1,0,0,0,
24,45,-1,0,0,0,
24,46,-1,0,0,0,
24,47,-1,0,0,0,
24,48,-1,0,0,0,
24,49,-1,0,0,0,
24,50,-1,0,0,0,
24,51,-1,0,0,0,
24,52,-1,0,0,0,
24,53,-1,0,0,0,
24,54,-1,0,0,0,
24,55,-1,0,0,0,
24,56,-1,0,0,0,
24,57,-1,0,0,0,
24,58,-1,0,0,0,
24,59,-1,0,0,0,
24,60,-1,0,0,0,
24,61,-1,0,0,0,
24,62,-1,0,0,0,
24,63,-1,0,0,0,
24,64,-1,0,0,0,
24,65,-1,0,0,0,
24,66,-1,0,0,0,
24,67,-1,0,0,0,
24,68,1,0,1,1,5801
24,69,1,0,1,1,5801
24,70,1,0,1,1,5801
24,71,1,0,1,1,5801
24,72,1,0,1,1,5801
24,73,1,0,1,1,5801
24,74,1,0,1,1,5801
24,75,1,0,1,1,5801
24,76,1,0,1,1,5801
24,77,1,0,1,1,5801
24,78,1,0,1,1,5801
24,79,1,0,1,1,5801
24,80,1,0,1,1,5801
24,81,1,0,1,1,5801
24,82,1,0,1,1,5801
24,83,1,0,1,1,5801
24,84,1,0,1,1,5801
24,85,1,0,1,1,5801
24,86,1,0,1,1,5801
24,87,1,0,1,1,5801
24,88,1,0,1,1,5801
24,89,1,0,1,1,5801
24,90,1,0,1,1,5801
24,91,1,0,1,1,5801
24,92,-1,0,0,0,
24,93,-1,0,0,0,
24,94,-1,0,0,0,
24,95,-1,0,0,0,
24,96,-1,0,0,0,
24,97,-1,0,0,0,
24,98,-1,0,0,0,
24,99,-1,0,0,0,
24,100,-1,0,0,0,
24,101,-1,0,0,0,
24,102,-1,0,0,0,
24,103,-1,0,0,0,
24,104,-1,0,0,0,
24,105,-1,0,0,0,
24,106,-1,0,0,0,
24,107,-1,0,0,0,
24,108,-1,0,0,0,
24,109,-1,0,0,0,
24,110,-1,0,0,0,
24,111,-1,0,0,0,
24,112,-1,0,0,0,
24,113,-1,0,0,0,
24,114,-1,0,0,0,
24,115,-1,0,0,0,
24,116,-1,0,0,0,
24,117,-1,0,0,0,
24,118,-1,0,0,0,
24,119,-1,0,0,0,
24,120,-1,0,0,0,
24,121,-1,0,0,0,
24,122,-1,0,0,0,
24,123,-1,0,0,0,
24,124,-1,0,0,0,
24,125,-1,0,0,0,
24,126,-1,0,0,0,
24,127,-1,0,0,0,
24,128,-1,0,0,0,
24,129,-1,0,0,0,
24,130,-1,0,0,0,
24,131,-1,0,0,0,
24,132,-1,0,0,0,
24,133,-1,0,0,0,
24,134,-1,0,0,0,
24,135,-1,0,0,0,
24,136,-1,0,0,0,
24,137,-1,0,0,0,
24,138,-1,0,0,0,
24,139,-1,0,0,0,
24,140,-1,0,0,0,
24,141,-1,0,0,0,
24,142,-1,0,0,0,
24,143,-1,0,0,0,
24,144,-1,0,0,0,
24,145,-1,0,0,0,
24,146,-1,0,0,0,
24,147,-1,0,0,0,
24,148,-1,0,0,0,
24,149,-1,0,0,0,
24,150,-1,0,0,0,
24,151,-1,0,0,0,
25,0,-1,0,0,0,
25,1,-1,0,0,0,
25,2,-1,0,0,0,
25,3,-1,0,0,0,
25,4,-1,0,0,0,
25,5,-1,0,0,0,
25,6,-1,0,0,0,
25,7,-1,0,0,0,
25,8,-1,0,0,0,
25,9,-1,0,0,0,
25,10,-1,0,0,0,
25,11,-1,0,0,0,
25,12,-1,0,0,0,
25,13,-1,0,0,0,
25,14,-1,0,0,0,
25,15,-1,0,0,0,
25,16,-1,0,0,0,
25,17,-1,0,0,0,
25,18,-1,0,0,0,
25,19,-1,0,0,0,
25,20,-1,0,0,0,
25,21,-1,0,0,0,
25,22,-1,0,0,0,
25,23,-1,0,0,0,
25,24,-1,0,0,0,
25,25,-1,0,0,0,
25,26,-1,0,0,0,
25,27,-1,0,0,0,
25,28,-1,0,0,0,
25,29,-1,0,0,0,
25,30,-1,0,0,0,
25,31,-1,0,0,0,
25,32,-1,0,0,0,
25,33,-1,0,0,0,
25,34,-1,0,0,0,
25,35,-1,0,0,0,
25,36,-1,0,0,0,
25,37,-1,0,0,0,
25,38,-1,0,0,0,
25,39,-1,0,0,0,
25,40,-1,0,0,0,
25,41,-1,0,0,0,
25,42,-1,0,0,0,
25,43,-1,0,0,0,
25,44,-1,0,0,0,
25,45,-1,0,0,0,
25,46,-1,0,0,0,
25,47,-1,0,0,0,
25,48,-1,0,0,0,
25,49,-1,0,0,0,
25,50,-1,0,0,0,
25,51,-1,0,0,0,
25,52,-1,0,0,0,
25,53,-1,0,0,0,
25,54,-1,0,0,0,
25,55,-1,0,0,0,
25,56,-1,0,0,0,
25,57,-1,0,0,0,
25,58,-1,0,0,0,
25,59,-1,0,0,0,
25,60,-1,0,0,0,
25,61,-1,0,0,0,
25,62,-1,0,0,0,
25,63,-1,0,0,0,
25,64,-1,0,0,0,
25,65,-1,0,0,0,
25,66,-1,0,0,0,
25,67,-1,0,0,0,
25,68,1,0,1,1,5801
25,69,1,0,1,1,5801
25,70,1,0,1,1,5801
25,71,1,0,1,1,5801
25,72,1,0,1,1,5801
25,73,1,0,1,1,5801
25,74,1,0,1,1,5801
25,75,1,0,1,1,5801
25,76,1,0,1,1,5801
25,77,1,0,1,1,5801
25,78,1,0,1,1,5801
25,79,1,0,1,1,5801
25,80,1,0,1,1,5801
25,81,1,0,1,1,5801
